name,changed_network,status,tv_network,metacritc_last_info_year,tvtime_followers,tvtime_rate,no_seasons,eps_duration,age_rating,imdb_rate,rotten_tomatoes_rate,released_year,awards_won,awards_nominated
Quiz,0.0,end,AMC,2019,9.811659443610858e-05,0.8650442709995848,,normal,,0.7123160059433988,0.7756212489955938,,0.0,0.0
QuizUp,0.0,canceled,NBC,2016,0.01613043617589769,0.7669616519174042,,normal,,0.6697757933603957,0.769443664190128,,0.0,0.0
Raised by Wolves,0.0,renewed,HBO,2020,0.00028278118106396744,0.3073756325291152,0.0,short,,0.8049679474856967,0.7200629415446242,,0.0,0.0
Raising Dion,0.0,renewed,NETFLIX,2020,0.017729037599936947,0.9668141592920353,1.0,normal,7+,0.7012987012987013,0.8085106382978723,2019.0,0.0,0.0
Raising Hope,0.0,canceled,FOX,2013,0.020857818661479312,0.7654867256637169,4.0,short,16+,0.8051948051948052,0.9574468085106383,2010.0,0.0,3.0
Rake,0.0,canceled,FOX,2013,0.0004326162325925015,0.7256637168141593,5.0,normal,16+,0.8831168831168831,1.0,2010.0,0.0,0.0
Ramy,0.0,renewed,HULU,2020,0.0018129608185670745,0.7986725663716815,1.0,short,18+,0.8051948051948052,0.9680851063829787,2019.0,0.0,0.0
Random Acts of Flyness,0.0,renewed,HBO,2020,0.0001649917763941372,0.8827433628318584,1.0,normal,,0.8047006805391965,0.7195291229760975,,0.0,0.0
Ransom,0.0,canceled,CBS,2018,0.005879726624649338,0.752212389380531,3.0,normal,,0.786302838275434,0.7025107044076707,,0.0,0.0
Rap Sh*t,0.0,,HBO,2020,0.00023990930215840424,0.8838114379204522,,normal,,0.6849914150086759,0.7723353696119545,,0.0,0.0
Rapture,0.0,canceled,NETFLIX,2017,0.0009524918954826897,0.84070796460177,1.0,normal,18+,0.6883116883116883,0.8191489361702128,2018.0,0.0,0.0
Ratched,0.0,renewed,NETFLIX,2020,0.0005177104164808163,0.7478050882702122,0.0,normal,,0.8219804335474301,0.7411068279411631,,0.0,0.0
Ravenswood,0.0,canceled,ABC,2013,0.04083827947788114,0.7345132743362832,1.0,normal,,0.7767041966146552,0.6921291272642256,,0.0,0.0
Ray Donovan,0.0,canceled,SHOWTIME,2019,0.037942262405346254,0.8716814159292036,7.0,normal,,0.8009716585365149,0.7296838221289133,,1.0,10.0
Reality Z,0.0,,NETFLIX,2020,0.00168088078759539,0.6327433628318584,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Real Rob,0.0,canceled,NETFLIX,2017,0.000797243727930726,0.6991150442477877,2.0,short,18+,0.5974025974025975,0.6737902198050542,2015.0,0.0,0.0
Rebel,0.0,,ABC,2020,0.0005973914843457015,0.6615044247787611,1.0,normal,16+,0.4415584415584416,0.3404255319148936,2017.0,0.0,0.0
Reboot: The Guardian Code,0.0,,NETFLIX,2018,0.0015154559619193783,0.6946902654867257,1.0,short,7+,0.24675324675324675,0.4044703840052146,2018.0,0.0,0.0
Reckless,0.0,canceled,CBS,2013,0.0026911847622083087,0.7920353982300885,1.0,normal,,0.7892196793255309,0.7063273694510047,,0.0,0.0
Record of Youth,0.0,,NETFLIX,2020,0.00168088078759539,0.6327433628318584,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Recovery Road,0.0,canceled,FREEF,2015,0.006021983313745071,0.8915929203539823,1.0,normal,,0.8010190879508285,0.7183128207604104,,0.0,0.0
Red Band Society,0.0,canceled,FOX,2014,0.018587990850534773,0.9004424778761063,1.0,normal,,0.7968503172180023,0.7141924693104881,,0.0,0.0
Red Bull Peaking,0.0,,THE CW,2019,0.0010968308479902783,0.7137507842511847,,normal,,0.6927575396783501,0.7786735249991853,,0.0,0.0
Red Oaks,0.0,end,AMAZON,2017,0.002444996245462726,0.7433628318584071,3.0,short,18+,0.7922077922077922,0.925531914893617,2014.0,0.0,0.0
Reef Break,0.0,canceled,ABC,2019,0.001272082265505979,0.7654867256637169,1.0,normal,7+,0.5324675324675325,0.2872340425531915,2019.0,0.0,0.0
Reign,0.0,canceled,THE CW,2016,0.00011454153505577242,0.8849557522123894,1.0,short,16+,0.7402597402597403,0.851063829787234,2013.0,0.0,0.0
Rel,0.0,canceled,FOX,2018,0.0007719103449410749,0.48893805309734517,1.0,short,,0.7958944598957313,0.7127322493338686,,0.0,1.0
Repeat After Me,0.0,canceled,ABC,2014,5.0017192056490414e-05,0.8075221238938054,1.0,short,,0.7756996149264697,0.6913688498093123,,0.0,0.0
Reprisal,0.0,canceled,HULU,2019,0.0005384967820107864,0.8526039196164137,1.0,normal,18+,0.7402597402597403,0.40425531914893614,2019.0,0.0,0.0
Requiem,0.0,canceled,NETFLIX,2017,0.006571955901725528,0.7853982300884957,1.0,normal,18+,0.6103896103896104,0.7340425531914894,2018.0,0.0,0.0
Resident Advisors,0.0,canceled,HULU,2014,0.00035076991831824443,0.7433628318584071,1.0,short,,0.8130793427321897,0.7288540197826969,,0.0,0.0
Resident Alien,0.0,,SYFY,2020,7.145313150927202e-06,0.6812197536975519,0.0,normal,,0.8397367973739063,0.750145581757246,,0.0,0.0
Resident Evil: Infinite Darkness,0.0,,NETFLIX,2020,0.0006710098622643454,0.6327433628318584,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Resurrection,0.0,canceled,ABC,2014,0.01153664939377431,0.7721238938053099,2.0,normal,,0.7759607572986083,0.691188885489625,,0.0,0.0
Reverie,0.0,canceled,NBC,2018,0.007972870328589133,0.7433628318584071,1.0,normal,,0.8234139410275978,0.7424077632968566,,0.0,0.0
revisions,0.0,,NETFLIX,2018,0.0013545781537030476,0.8185840707964602,1.0,short,18+,0.5584415584415584,0.4570812525262507,2019.0,0.0,0.0
Revolution,0.0,canceled,NBC,2013,0.043656347679678645,0.7057522123893806,2.0,normal,,0.8212699066477979,0.7339387820756392,,1.0,3.0
Rilakkuma and Kaoru,0.0,,NETFLIX,2018,0.001145198825916787,0.8938053097345132,1.0,short,7+,0.8571428571428572,1.0,2019.0,0.0,0.0
Riot,0.0,canceled,FOX,2013,0.0007972978590909602,0.6836283185840707,,normal,,0.6784317805148115,0.7642076226642553,,0.0,0.0
Ripley,0.0,,SHOWTIME,2020,0.00034968729511355854,0.6076696480374195,,normal,,0.682652925524311,0.7827806203204404,,0.0,0.0
Rise,0.0,canceled,NBC,2017,0.010992522971099157,0.8473451327433629,1.0,normal,,0.8235589626648704,0.7424417227423888,,0.0,0.0
Rising Star,0.0,canceled,ABC,2013,4.915109349274166e-05,0.502212389380531,1.0,normal,,0.7767041966146552,0.6921291272642256,,0.0,0.0
Rita,0.0,,NETFLIX,2020,0.00540835248132908,0.8340707964601771,4.0,normal,16+,0.8181818181818181,0.95091972171331,2012.0,0.0,0.0
Riverdale,0.0,renewed,THE CW,2020,0.6271660042456152,0.8982300884955754,4.0,normal,16+,0.6753246753246753,0.851063829787234,2017.0,0.0,0.0
Rizzoli & Isles,0.0,end,TNT,2016,0.024360537777920202,0.8252212389380532,7.0,normal,16+,0.7532467532467532,0.7021276595744681,2010.0,0.0,0.0
Roadies,0.0,canceled,SHOWTIME,2016,0.002858341785011818,0.7455752212389382,1.0,normal,,0.8378191425127627,0.7468830593499385,,0.0,0.0
Robozuna,0.0,,NETFLIX,2018,1.775502055684941e-05,0.8008849557522124,2.0,short,7+,0.5454545454545454,0.6233544787821526,2018.0,0.0,0.0
Romance Is a Bonus Book,0.0,,NETFLIX,2018,0.006490326112092208,0.9734513274336285,1.0,normal,,0.8181818181818181,0.8328924384905874,2019.0,0.0,0.0
Roman Empire: Reign of Blood,0.0,canceled,NETFLIX,2016,0.011850754997710477,0.7794985641785117,,normal,,0.6748009422840289,0.7838349638972565,,0.0,0.0
"Ronja, the Robber's Daughter",0.0,canceled,AMAZON,2016,0.0001812311244644263,0.845132743362832,1.0,short,7+,0.6883116883116883,0.7807189519472217,2014.0,0.0,0.0
Rookie Blue,0.0,canceled,ABC,2014,0.009608930515510527,0.8539823008849559,6.0,normal,,0.7777222252784278,0.6899224618214931,,0.0,0.0
Room 104,0.0,end,HBO,2020,0.016732807726984947,0.5331858407079647,3.0,short,,0.8048460403671011,0.7190138256563267,,0.0,0.0
Roseanne,0.0,canceled,ABC,2017,0.0060447184010434755,0.7123893805309736,10.0,short,7+,0.6753246753246753,0.7446808510638298,1988.0,5.0,30.0
Rosewood,0.0,canceled,FOX,2016,0.011020887699061928,0.7853982300884957,2.0,normal,16+,0.6363636363636364,0.031914893617021274,2015.0,0.0,0.0
"Roswell, New Mexico",0.0,renewed,THE CW,2020,0.017030962157555455,0.9269911504424778,2.0,normal,16+,0.5584415584415584,0.5212765957446809,2019.0,0.0,0.0
Rotten,0.0,canceled,NETFLIX,2017,0.0029533961023832434,0.8008849557522124,2.0,normal,18+,0.6883116883116883,0.851063829787234,2018.0,0.0,0.0
Royal Pains,0.0,end,USA,2015,0.01123481404430787,0.7123893805309736,8.0,normal,,0.8321488062077012,0.8524860493017223,,0.0,0.0
Rugal,0.0,,NETFLIX,2019,0.0032454934398247234,0.5626887555588908,,normal,,0.6363636363636364,0.8848109696814546,2020.0,0.0,0.0
Run,0.0,canceled,HBO,2019,0.00042222304982751646,0.7743362831858408,1.0,normal,,0.7182510331735904,0.8416629233069185,2013.0,0.0,0.0
Running Wild With Bear Grylls,0.0,renewed,NBC,2018,0.0010919337642462388,0.7256637168141593,5.0,normal,7+,0.7662337662337663,0.9148533611268732,2014.0,0.0,0.0
Run the World,0.0,,STRZ,2020,7.18861807911464e-05,0.8879180500633631,,normal,,0.6861190078789411,0.781681185558468,,0.0,0.0
Rush,0.0,canceled,USA,2013,0.0086038231322801,0.8606194690265487,1.0,normal,,0.8362862256215196,0.8452877220312645,,0.0,1.0
Rush Hour,0.0,canceled,CBS,2015,0.004986129431501563,0.59070796460177,1.0,normal,,0.7886516171422896,0.7057381430343297,,0.0,1.0
Russian Doll,0.0,delayed,NETFLIX,2020,0.06781530101688632,0.8849557522123894,1.0,short,18+,0.7922077922077922,0.9574468085106383,2019.0,3.0,13.0
Rust,0.0,,SHOWTIME,2020,5.494312763781144e-05,0.5995575532839775,,normal,,0.682652925524311,0.7827806203204404,,0.0,0.0
Ryan Hansen Solves Crimes on Television,0.0,renewed,YT,2018,0.0002639435373024321,0.7323008849557523,2.0,short,,0.8332710025527309,0.8499547440960751,,0.0,0.0
Sacred Games,0.0,,NETFLIX,2019,0.008674410165225624,0.9823008849557522,2.0,normal,18+,0.8961038961038961,0.9148936170212766,2018.0,0.0,0.0
Safe Harbour,0.0,,HULU,2018,0.0005434768487523417,0.8561946902654868,1.0,normal,,0.8139777022358907,0.7295481281671771,,0.0,0.0
Saint George,0.0,canceled,FX,2013,3.7458762882133515e-05,0.7500000000000001,1.0,short,,0.804998448629853,0.7214211332048585,,0.0,0.0
Saint Seiya: Knights of the Zodiac,0.0,,NETFLIX,2019,0.005392762707181603,0.4977876106194691,1.0,short,,0.8254324523659958,0.7449891747992159,,0.0,0.0
Sally4Ever,0.0,,HBO,2018,0.0005341662891920426,0.595132743362832,1.0,short,,0.8098233001015644,0.7259007588326678,,0.0,0.0
Salvation,0.0,renewed,CBS,2018,0.024889074426447878,0.8539823008849559,2.0,normal,16+,0.6753246753246753,0.40425531914893614,2017.0,0.0,0.0
Samantha!,0.0,,NETFLIX,2018,0.0053717598170106955,0.7809734513274337,2.0,short,7+,0.6103896103896104,0.7294295837692016,2018.0,0.0,0.0
Santa Clarita Diet,0.0,canceled,NETFLIX,2018,0.0033302826514602516,0.8507869711622137,,normal,18+,0.7792207792207793,0.8829787234042553,2017.0,0.0,0.0
Santa Inc.,0.0,,HBO,2020,0.00023990930215840424,0.8838114379204522,,normal,,0.6849914150086759,0.7723353696119545,,0.0,0.0
Satisfaction,0.0,canceled,USA,2015,0.00285509391539776,0.752212389380531,2.0,normal,,0.836870349360341,0.844149447581437,,0.0,0.0
Save Me,0.0,,STRZ,2018,0.0007493917822836074,0.8053097345132745,1.0,normal,,0.8393361450053337,0.7492540374593278,,0.0,0.0
Scams,0.0,,NETFLIX,2019,0.0035594355593804882,0.9185314811671307,,normal,,0.5714285714285715,0.8054755952336871,2019.0,0.0,0.0
Scandal,0.0,end,ABC,2017,0.0010754778915350125,0.7079646017699116,1.0,normal,16+,0.7662337662337663,0.925531914893617,2012.0,2.0,7.0
Schooled,0.0,canceled,ABC,2019,0.002656757344299296,0.7123893805309736,2.0,short,7+,0.6623376623376623,0.7127659574468085,2019.0,0.0,0.0
Scorpion,0.0,canceled,CBS,2017,0.0030119299303165968,0.6718289085545722,,normal,,0.6971800777027441,0.7714155776669804,,0.0,0.0
Scream,0.0,canceled,MTV,2017,0.006272935651138298,0.834808301133799,,normal,,0.6647840540597769,0.7703396726219733,,0.0,0.0
Scream Queens,0.0,canceled,FOX,2016,0.0012684013466100468,0.6858407079646018,2.0,normal,16+,0.6883116883116883,0.7340425531914894,2015.0,0.0,0.0
SEAL Team,0.0,renewed,CBS,2020,0.020738297059681984,0.8694690265486726,3.0,normal,,0.783633619500651,0.696435832532743,,0.0,2.0
Search Party,0.0,canceled,TBS,2017,0.0029031623856858157,0.7654867256637169,2.0,short,,0.8401291472117199,0.7505513946110212,,0.0,0.0
Second Chance,0.0,canceled,FOX,2015,0.01182159582124765,0.8672566371681417,1.0,normal,16+,0.7402597402597403,0.6698207216300014,2016.0,0.0,0.0
Secret City,0.0,,NETFLIX,2018,0.004090583516585354,0.8561946902654868,2.0,normal,16+,0.7272727272727273,1.0,2016.0,0.0,0.0
Secrets & Lies,0.0,canceled,ABC,2016,0.0007359672545455018,0.7853982300884957,1.0,normal,18+,0.7402597402597403,0.8015279952533385,2014.0,0.0,1.0
See,0.0,renewed,APPLE,2020,0.014817647277895519,0.9513274336283188,1.0,normal,,0.7781202041091305,0.6935796338961883,,0.0,0.0
Seed,0.0,canceled,THE CW,2013,0.00022020555983312014,0.7278761061946903,2.0,short,18+,0.49350649350649345,0.648936170212766,2013.0,0.0,0.0
Seis Manos,0.0,,NETFLIX,2019,0.0006038872235738171,0.9402654867256638,1.0,short,18+,0.7142857142857143,1.0,2019.0,0.0,0.0
Selection Day,0.0,,NETFLIX,2018,0.0005930609915269577,0.7942477876106196,1.0,short,16+,0.7142857142857143,0.2872340425531915,2018.0,0.0,0.0
Selfie,0.0,canceled,ABC,2014,0.016005501458076932,0.7898230088495576,1.0,short,,0.7756996149264697,0.6913688498093123,,0.0,0.0
Self Made: Inspired by the Life of Madam C.J. Walker,0.0,,NETFLIX,2019,0.0008129601497625337,0.6055625124028401,,normal,16+,0.7272727272727273,0.7553191489361702,2020.0,0.0,0.0
Sense8,0.0,canceled,NETFLIX,2016,0.012570822231816051,0.815457507542562,,normal,18+,0.8441558441558442,0.851063829787234,2015.0,0.0,2.0
Servant,0.0,renewed,APPLE,2020,0.0008394660329134776,0.8889177197848395,1.0,normal,,0.7781202041091305,0.6935796338961883,,0.0,0.0
Sesame Street,1.0,renewed_but,HBO,2020,0.0003693910374388426,0.7367256637168142,50.0,short,all,0.8181818181818181,0.6854547458981451,1969.0,3.0,7.0
Seven Seconds,0.0,canceled,NETFLIX,2017,0.016634505539999463,0.9137168141592923,1.0,normal,18+,0.7662337662337663,0.7553191489361702,2018.0,1.0,1.0
Severance,0.0,,APPLE,2020,2.4191707610164002e-05,0.7972752895331001,,normal,,0.7079247477315391,0.7729781281338444,,0.0,0.0
Sex&Drugs&Rock&Roll,0.0,canceled,FX,2016,0.002211149633250563,0.6792035398230089,2.0,short,16+,0.6883116883116883,0.7676109854038884,2015.0,0.0,0.0
Sex Education,0.0,delayed,NETFLIX,2020,0.011948209793211474,0.9403618202369797,,short,16+,0.8441558441558442,0.9361702127659575,2019.0,0.0,0.0
Shades of Blue,0.0,delayed,NBC,2018,0.013055786274589622,0.8628318584070797,3.0,normal,,0.8208033191788361,0.7392793644807032,,0.0,0.0
Shadow and Bone,0.0,,NETFLIX,2020,0.00038368166374069704,0.6847758133825703,0.0,normal,,0.8251420734143367,0.7447791412215777,,0.0,0.0
Shadowhunters,0.0,canceled,FREEF,2018,0.009422533602403166,0.7436124317814488,,normal,16+,0.6233766233766234,0.7446808510638298,2016.0,0.0,0.0
Shameless,0.0,end,SHOWTIME,2020,0.005485435253502719,0.7699115044247788,11.0,normal,18+,0.8831168831168831,0.8404255319148937,2011.0,3.0,14.0
Shannara,0.0,canceled,MTV,2014,0.011478419344519738,0.830594149566996,,normal,,0.6623885176333454,0.7672076992419283,,0.0,0.0
Shantaram,0.0,delayed,APPLE,2020,5.781207913022918e-05,0.6838138885309325,1.0,normal,,0.7798277284975311,0.6958882667695026,,0.0,0.0
Sharkdog,0.0,,NETFLIX,2020,0.0016346888641954565,0.6976401179941003,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Shark Tank,0.0,renewed,ABC,2020,0.006105345300505888,0.6548672566371682,11.0,normal,7+,0.7532467532467532,0.846444187106972,2009.0,4.0,14.0
Sharp Objects,0.0,,HBO,2018,0.043816575913972165,0.9314159292035401,1.0,normal,,0.8084965318733455,0.7160219241107326,,0.0,9.0
She,0.0,,NETFLIX,2019,3.59430903955732e-05,0.0,1.0,short,,0.6103896103896104,0.8632906766222894,2020.0,0.0,0.0
She-Ra and the Princesses of Power,0.0,end,NETFLIX,2019,0.007810909897168117,0.9623893805309734,4.0,short,all,0.7142857142857143,0.9680851063829787,2018.0,0.0,0.0
Sherman's Showcase,0.0,renewed,IFC,2020,2.1002890170907228e-05,0.7876106194690267,1.0,short,18+,0.4675324675324676,1.0,2019.0,0.0,0.0
She's Gotta Have It,0.0,canceled,NETFLIX,2018,0.008548176299559243,0.7676991150442479,2.0,normal,18+,0.6363636363636364,0.7553191489361702,2017.0,0.0,0.0
Shimmers,0.0,,NETFLIX,2020,0.0016346888641954565,0.6976401179941003,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Shooter,0.0,canceled,USA,2018,0.0626815017802656,0.9137168141592923,3.0,normal,16+,0.7402597402597403,0.40425531914893614,2016.0,1.0,1.0
Short-Com Comedy Hour,0.0,canceled,FOX,2013,0.00037128562804704304,0.6253687315634219,,normal,,0.6784317805148115,0.7642076226642553,,0.0,0.0
Shots Fired,0.0,canceled,FOX,2016,0.0024123010246812106,0.7278761061946903,1.0,normal,16+,0.5974025974025975,0.8297872340425532,2017.0,0.0,0.0
Show Me a Hero,0.0,end,HBO,2015,0.003663813449298157,0.842920353982301,1.0,normal,,0.8078475276075886,0.7241441369703823,,0.0,0.0
Showtime at the Apollo,0.0,canceled,FOX,2017,1.753849591591222e-05,0.8075221238938054,1.0,normal,,0.4805194805194805,0.7010402423047097,1987.0,0.0,0.0
Shrill,0.0,renewed,HULU,2020,0.0021459757163284697,0.8827433628318584,2.0,short,18+,0.7272727272727273,0.8617021276595744,2019.0,0.0,0.0
Shut Eye,0.0,canceled,HULU,2017,0.002573828406820353,0.7455752212389382,2.0,normal,18+,0.7272727272727273,0.39361702127659576,2016.0,0.0,0.0
Sick Note,1.0,renewed_but,NETFLIX,2018,0.017340592394095633,0.6902654867256638,2.0,short,18+,0.6493506493506493,0.46808510638297873,2017.0,0.0,0.0
Siempre Bruja: Always a Witch,0.0,,NETFLIX,2018,0.00409725247552622,0.8303834808259588,,normal,,0.6767393737167572,0.7839311914616065,,0.0,0.0
Significant Mother,0.0,canceled,THE CW,2015,0.0064758189611494165,0.7654867256637169,1.0,short,,0.8404692717628984,0.8273454256220582,,0.0,0.0
Signs,0.0,,NETFLIX,2020,0.0016346888641954565,0.6585545722713865,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Silicon Valley,0.0,end,HBO,2019,0.06363702502072141,0.8008849557522124,6.0,short,,0.8454198396454722,0.7648541460851787,,2.0,42.0
Sin City Saints,0.0,canceled,YHOO,2014,1.79715451977866e-05,0.6460176991150443,1.0,short,,0.7850888384415924,0.8472517036502359,,0.0,0.0
Single Parents,0.0,canceled,ABC,2019,0.007917006971227339,0.9070796460176991,2.0,short,7+,0.6753246753246753,0.7340425531914894,2018.0,0.0,0.0
Sing Your Face Off,0.0,canceled,ABC,2013,0.013812179020263531,0.5759587020648969,,normal,,0.6897656379670424,0.7603523915619589,,0.0,0.0
Sintonia,0.0,renewed,NETFLIX,2020,0.009557181126326537,0.9446902654867256,1.0,normal,18+,0.6233766233766234,0.8428271938453293,2019.0,0.0,0.0
Siren,0.0,canceled,FREEF,2019,0.048324402413643476,0.8915929203539823,2.0,normal,16+,0.6753246753246753,0.833640275077158,2018.0,0.0,0.0
Sirens,0.0,canceled,USA,2014,0.002296460341779815,0.758849557522124,2.0,short,,0.8365013754257823,0.8447004708743611,,0.0,1.0
Sirius the Jaeger,0.0,,NETFLIX,2018,0.005942951819802997,0.9623893805309734,1.0,short,,0.6493506493506493,0.5051414357521476,2018.0,0.0,0.0
Sisters,0.0,,NETFLIX,2018,0.002899697991430821,0.7898230088495576,1.0,normal,,0.7532467532467532,0.9491568614462034,2017.0,1.0,9.0
Sketchy Times With Lilly Singh,0.0,,NBC,2020,0.0016424837512691954,0.6608236295060423,,normal,,0.6735924133173276,0.7851069463580109,,0.0,0.0
Skylanders Academy,0.0,renewed,NETFLIX,2018,0.0007916140872663591,0.7500000000000001,3.0,short,7+,0.6103896103896104,0.8334890526155597,2016.0,0.0,0.0
Skylines,0.0,,NETFLIX,2019,0.000534599338473917,0.8982300884955754,1.0,normal,,0.7532467532467532,0.8292585226215525,2019.0,0.0,0.0
Slasher,0.0,,NETFLIX,2018,0.0335262423534323,0.9181415929203541,4.0,normal,18+,0.6363636363636364,0.6860414081593317,2016.0,0.0,0.0
Sleepy Hollow,0.0,canceled,FOX,2016,0.0484008356118943,0.8008849557522124,4.0,normal,16+,0.7272727272727273,0.7553191489361702,2013.0,0.0,1.0
Slow Horses,0.0,,APPLE,2020,2.4191707610164002e-05,0.7972752895331001,,normal,,0.7079247477315391,0.7729781281338444,,0.0,0.0
Small Axe,0.0,,AMAZON,2020,2.9952575329644325e-05,0.8237557051392269,,normal,,0.7074203518171642,0.77120253174704,,0.0,0.0
Small Fortune,0.0,,NBC,2020,0.0016424837512691954,0.6608236295060423,,normal,,0.6735924133173276,0.7851069463580109,,0.0,0.0
SMILF,0.0,canceled,SHOWTIME,2018,0.006303248822322478,0.6261061946902655,2.0,short,,0.8378781043436925,0.7468029440403691,,0.0,1.0
Snabba Cash,0.0,,NETFLIX,2020,0.0016346888641954565,0.6585545722713865,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Sneakerheads,0.0,,NETFLIX,2020,0.0016346888641954565,0.6585545722713865,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Sneaky Pete,0.0,canceled,AMAZON,2018,0.01892403709326929,0.9159292035398232,3.0,normal,18+,0.8311688311688311,0.9574468085106383,2015.0,0.0,0.0
Snoopy in Space,0.0,,APPLE,2019,9.397169416673956e-05,0.8871681415929203,1.0,short,,0.7824280592150643,0.698874979422355,,0.0,0.0
Snowfall,0.0,renewed,FX,2020,0.009305579493557526,0.90929203539823,3.0,normal,18+,0.8051948051948052,0.7978723404255319,2017.0,0.0,0.0
Snowpiercer,0.0,renewed,TNT,2020,0.0012621221320228684,0.7279217248608555,0.0,normal,,0.8388718888372619,0.7502199211081432,,0.0,0.0
Social Distance,0.0,,NETFLIX,2020,0.0016346888641954565,0.6585545722713865,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Soil,0.0,,NETFLIX,2020,0.0016346888641954565,0.6585545722713865,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Solar Opposites,0.0,renewed,HULU,2020,7.686624753270171e-05,0.6082533110399397,0.0,normal,18+,0.8311688311688311,0.7576070494784677,2020.0,0.0,0.0
